12428	1109	85.0
12429	3418	12.0
12430	1165	18.0
12431	1974	33.0
12433	3690	36.0
12434	1364	39.0
12435	1952	95.0
12436	1365	43.0
12437	1208	28.0
12439	1629	43.0
12440	2650	66.0
12442	1290	64.0
12443	3057	9.0
12447	3338	70.0
12448	3784	17.0
12450	1629	19.0
12453	1922	94.0
12454	2322	51.0
12455	1124	63.0
12456	1227	37.0
12457	3893	50.0
12461	2781	82.0
12462	3106	55.0
12465	3048	69.0
12471	2065	73.0
12475	1158	17.0
12477	1333	37.0
12478	2479	49.0
12481	3162	8.0
12484	3148	73.0
12485	2618	29.0
12486	1506	48.0
12487	2660	77.0
12488	1012	77.0
12495	2481	24.0
12496	3309	94.0
12497	2860	62.0
12498	2432	53.0
12501	3989	63.0
12505	3332	32.0
12507	2835	44.0
12511	1635	29.0
12514	1096	83.0
12515	2932	40.0
12517	2928	71.0
12518	3880	6.0
12519	3144	79.0
12521	3259	40.0
12522	3786	90.0
12524	1121	68.0
12525	1622	60.0
12526	3315	89.0
12528	3267	79.0
12530	1710	87.0
12533	2434	85.0
12534	2292	66.0
12535	1902	73.0
12537	3111	41.0
12540	2471	89.0
12544	3691	87.0
12545	3887	30.0
12546	1105	80.0
12548	1207	14.0
12551	3305	57.0
12555	2964	35.0
12556	1519	66.0
12557	1982	69.0
12558	1775	29.0
12559	2097	40.0
12561	2259	47.0
12564	3444	88.0
12569	2055	60.0
12570	1656	86.0
12573	2008	53.0
12576	1592	47.0
12577	1206	94.0
12578	1609	37.0
12579	3129	53.0
12580	1431	45.0
12581	2987	83.0
12582	2736	48.0
12585	3994	77.0
12589	2333	93.0
12590	2951	90.0
12591	2845	88.0
12592	3481	84.0
12593	3842	57.0
12594	2314	24.0
12596	3724	10.0
12597	2964	15.0
12598	3024	62.0
12599	1928	29.0
12600	2500	57.0
12601	1465	49.0
12604	1921	70.0
12607	3476	17.0
12610	1038	90.0
12613	1818	28.0
12614	3324	80.0
12615	2343	67.0
12616	2863	52.0
12618	3951	63.0
12619	1991	95.0
12620	2827	21.0
12621	2156	54.0
12627	1414	60.0
12631	2367	95.0
12632	2765	13.0
12639	1180	58.0
12641	1485	82.0
12642	2775	64.0
12644	3259	85.0
12647	2057	14.0
12648	1215	54.0
12649	2281	93.0
12650	1942	34.0
12651	1215	75.0
12652	1027	13.0
12654	1199	39.0
12656	2975	84.0
12657	3916	86.0
12658	2431	84.0
12660	1010	95.0
12663	3400	18.0
12664	3593	50.0
12666	1443	19.0
12667	1757	18.0
12669	1568	39.0
12671	1505	92.0
12675	2475	86.0
12677	3477	75.0
12679	2734	76.0
12682	2589	81.0
12685	3620	78.0
12688	1962	64.0
12690	3864	73.0
12691	3539	53.0
12694	1680	21.0
12695	2840	73.0
12696	1925	86.0
12697	1978	58.0
12698	1231	92.0
12700	2311	94.0
12701	1209	33.0
12702	3323	67.0
12704	3847	59.0
12707	2190	77.0
12709	3844	31.0
12710	3838	33.0
12711	3349	68.0
12712	2907	63.0
12714	2082	83.0
12716	2933	78.0
12718	1298	86.0
12720	2085	95.0
12721	2134	17.0
12723	1930	79.0
12724	1792	89.0
12725	1923	66.0
12726	2361	51.0
12727	2135	9.0
12728	3813	80.0
12729	2428	32.0
12733	2831	42.0
12734	2087	85.0
12737	1394	93.0
12738	3510	38.0
12739	1788	89.0
12741	1477	47.0
12743	3931	13.0
12744	1282	88.0
12745	1532	79.0
12746	2418	3.0
12748	3872	28.0
12750	3010	59.0
12751	1924	76.0
12753	2280	14.0
12755	3928	63.0
12756	2559	91.0
12759	2283	83.0
12762	3149	61.0
12764	3465	32.0
12765	1141	28.0
12772	2852	57.0
12777	1062	13.0
12779	1829	61.0
12780	1925	24.0
12781	2483	72.0
12782	1874	48.0
12783	1583	89.0
12784	2039	71.0
12785	2488	67.0
12786	2769	75.0
12787	3789	32.0
12788	1007	67.0
12791	2750	21.0
12792	1365	69.0
12793	1674	43.0
12794	1135	50.0
12797	3282	55.0
12800	3972	59.0
12802	1615	50.0
12803	3395	93.0
12808	2761	83.0
12809	3381	79.0
12812	1240	22.0
12815	3223	84.0
12817	1576	84.0
12821	2960	89.0
12824	2818	71.0
12825	3697	44.0
12829	2960	44.0
12832	2536	85.0
12834	2024	63.0
12835	3712	58.0
12836	2424	85.0
12838	2086	33.0
12839	3157	94.0
12840	2353	20.0
12844	3722	60.0
12845	3855	60.0
12846	3144	34.0
12847	1679	33.0
12851	1800	64.0
12852	1676	10.0
12853	2418	84.0
12854	1131	63.0
12857	3941	55.0
12860	3477	76.0
12861	3566	8.0
12862	1628	68.0
12863	3447	16.0
12864	3737	27.0
12865	3876	15.0
12867	1878	61.0
12868	2691	91.0
12869	1798	40.0
12870	1465	34.0
12871	2873	69.0
12873	2407	78.0
12876	3490	50.0
12880	3920	20.0
12881	1559	36.0
12883	1865	71.0
12885	1381	25.0
12889	1844	71.0
12890	2949	34.0
12892	3425	54.0
12896	1272	8.0
12897	2615	66.0
12898	2391	56.0
12899	2802	70.0
12901	2945	42.0
12902	1888	2.0
12904	1045	92.0
12907	2022	91.0
12909	1271	74.0
12912	2443	81.0
12913	3222	16.0
12914	1460	50.0
12915	3792	90.0
12916	3701	28.0
12917	3740	91.0
12918	3763	83.0
12921	2377	54.0
12922	3407	43.0
12923	1728	88.0
12925	3667	37.0
12926	1205	84.0
12927	2210	91.0
12928	2282	79.0
12930	1425	54.0
12932	3392	86.0
12935	3094	87.0
12937	2151	73.0
12938	3123	63.0
12939	2516	84.0
12941	1405	23.0
12944	3056	86.0
12945	3715	48.0
12948	1962	73.0
12949	1654	71.0
12952	2995	32.0
12953	1926	15.0
12954	1939	42.0
12955	2042	21.0
12957	3749	90.0
12958	3786	75.0
12959	1441	41.0
12961	3803	66.0
12962	1110	35.0
12965	3734	54.0
12966	3159	12.0
12967	2717	29.0
12968	3237	56.0
12969	2672	5.0
12970	3976	5.0
12972	1985	45.0
12974	1884	57.0
12975	2406	75.0
12977	2662	43.0
12979	1080	4.0
12980	1319	60.0
12982	2574	47.0
12983	3502	22.0
12985	1848	54.0
12987	2357	54.0
12988	2582	9.0
12990	1015	25.0
12991	2574	61.0
12994	3148	60.0
12995	3514	81.0
12996	1970	70.0
12998	1946	84.0
12999	3108	37.0
13001	1666	59.0
13002	2697	66.0
13003	1365	7.0
13004	1473	7.0
13005	1719	61.0
13006	2825	78.0
13009	2368	74.0
13011	2392	84.0
13015	3896	61.0
13018	3679	81.0
13019	1293	5.0
13020	2147	27.0
13022	1626	35.0
13023	2648	94.0
13024	2780	80.0
13025	2383	21.0
13026	3182	7.0
13033	1625	52.0
13034	1158	42.0
13036	1407	92.0
13040	1535	10.0
13042	1591	59.0
13043	2033	22.0
13045	1342	2.0
13046	1284	55.0
13047	3107	85.0
13049	1280	30.0
13050	2721	45.0
13051	3164	77.0
13052	3590	94.0
13053	2480	25.0
13055	2795	88.0
13059	2825	17.0
13061	3028	52.0
13062	1661	82.0
13063	2202	70.0
13064	1098	62.0
13065	1713	24.0
13066	1184	39.0
13067	3367	24.0
13068	1539	20.0
13070	2374	39.0
13071	3289	82.0
13072	2571	91.0
13073	3193	93.0
13075	2629	69.0
13079	3810	34.0
13080	3836	31.0
13084	3142	75.0
13086	2923	86.0
13087	1894	24.0
13088	3357	67.0
13089	2072	64.0
13090	2482	95.0
13091	3147	39.0
13092	2812	56.0
13093	2713	95.0
13094	3406	11.0
13097	3795	50.0
13099	3794	44.0
13100	2517	5.0
13101	3757	48.0
13102	3133	82.0
13103	3210	56.0
13104	2174	52.0
13105	2598	43.0
13107	1856	72.0
13108	1129	53.0
13109	3430	60.0
13112	1748	73.0
13114	3677	50.0
13117	3684	80.0
13119	3417	91.0
13120	1227	24.0
13121	3170	14.0
13123	1381	95.0
13124	3363	5.0
13125	1420	5.0
13126	2831	73.0
13129	3732	31.0
13130	1654	79.0
13131	2571	73.0
13137	2682	32.0
13139	3748	17.0
13142	1559	47.0
13143	3272	16.0
13144	1383	57.0
13145	2671	30.0
13149	3888	49.0
13150	2302	66.0
13152	1219	70.0
13153	3824	27.0
13155	1674	30.0
13156	1084	65.0
13157	3153	92.0
13159	2799	87.0
13160	1245	30.0
13161	1792	47.0
13162	3552	16.0
13163	2645	93.0
13165	2890	53.0
13167	3040	89.0
13168	3251	50.0
13170	2652	90.0
13172	1434	88.0
13174	1994	85.0
13177	3803	53.0
13178	3652	30.0
13179	2756	10.0
13184	1195	5.0
13185	1973	86.0
13189	1204	76.0
13191	3922	11.0
13192	3569	63.0
13193	3674	71.0
13194	2997	58.0
13196	3038	87.0
13197	3736	92.0
13198	3312	93.0
13199	3979	89.0
13200	2368	59.0
13201	3228	80.0
13204	3003	93.0
13205	1066	33.0
13207	2226	37.0
13215	1003	30.0
13219	2891	93.0
13220	2896	85.0
13221	1304	43.0
13222	2623	51.0
13223	1466	80.0
13224	1880	82.0
13225	1518	93.0
13226	1330	68.0
13228	3381	51.0
13229	3528	35.0
13230	3804	63.0
13232	1600	24.0
13233	2059	64.0
13234	1686	68.0
13235	2049	22.0
13236	2164	13.0
13237	1873	17.0
13238	2734	53.0
13239	3220	63.0
13240	3813	12.0
13241	1640	68.0
13242	3759	78.0
13244	1385	51.0
13246	2299	5.0
13247	2615	37.0
13249	1652	36.0
13250	3330	72.0
13251	1794	75.0
13257	2785	57.0
13259	3675	20.0
13262	1902	68.0
13264	1834	83.0
13268	3092	39.0
13272	3094	63.0
13275	1308	45.0
13276	2850	61.0
13277	2154	16.0
13279	1540	41.0
13280	1915	5.0
13281	1423	17.0
13282	3646	67.0
13283	1042	34.0
13286	1423	31.0
13287	3692	20.0
13288	1057	43.0
13289	3069	87.0
13291	2952	91.0
13293	1275	50.0
13294	1979	85.0
13296	3604	5.0
13297	3656	75.0
13301	1003	19.0
13304	2105	10.0
13306	2666	58.0
13307	2071	30.0
13310	2266	85.0
13311	2636	75.0
13312	2620	74.0
13313	2586	95.0
13315	1177	95.0
13316	1387	17.0
13318	1949	94.0
13319	1916	61.0
13320	2209	61.0
13322	2089	41.0
13323	3853	89.0
13324	1629	95.0
13325	3204	47.0
13327	2165	86.0
13328	3734	45.0
13329	1854	95.0
13330	1700	93.0
13332	3178	85.0
13333	3600	52.0
13334	1828	67.0
13336	1614	42.0
13338	2610	82.0
13339	1994	90.0
13344	3060	74.0
13346	2318	29.0
13347	2087	94.0
13350	1731	90.0
13351	2502	57.0
13353	2696	20.0
13355	2786	57.0
13356	3444	20.0
13357	1038	59.0
13361	2187	94.0
13362	2947	94.0
13363	3635	57.0
13364	3422	61.0
13368	1999	79.0
13369	1025	49.0
13370	2717	69.0
13371	1635	17.0
13372	3387	81.0
13373	3350	25.0
13374	1579	92.0
13375	3546	29.0
13377	3107	74.0
13378	2894	79.0
13380	1705	39.0
13382	1313	27.0
13383	2517	65.0
13386	3547	67.0
13387	1323	68.0
13388	1608	71.0
13390	1731	64.0
13392	2595	60.0
13394	2484	60.0
13395	1183	60.0
13396	2391	72.0
13400	3426	70.0
13401	3494	25.0
13402	1415	19.0
13403	3418	51.0
13404	2534	93.0
13405	1976	69.0
13407	3078	90.0
13410	3792	65.0
13411	3629	81.0
13412	1332	55.0
13415	3509	4.0
13416	2993	80.0
13418	3926	18.0
13419	3334	44.0
13422	3361	53.0
13423	1606	77.0
13425	2959	32.0
13426	1603	2.0
13427	1649	63.0
13428	2752	88.0
13429	2234	52.0
13430	2398	31.0
13431	2946	36.0
13433	3932	2.0
13434	1327	50.0
13436	1853	29.0
13438	1975	41.0
13439	2680	50.0
13441	1646	43.0
13442	3044	40.0
13443	1235	94.0
13444	1490	80.0
13445	2698	7.0
13446	2947	92.0
13447	3622	73.0
13451	2633	93.0
13453	3130	73.0
13454	1649	68.0
13457	2026	91.0
13458	3383	21.0
13459	2151	54.0
13462	2131	42.0
13464	3822	90.0
13465	1730	88.0
13467	2339	21.0
13468	1221	47.0
13471	1740	89.0
13473	3598	44.0
13475	2973	55.0
13476	3192	17.0
13478	1675	2.0
13479	1888	86.0
13481	3283	56.0
13482	1762	86.0
13483	3523	57.0
13486	1736	37.0
13487	2782	46.0
13490	2435	94.0
13491	3235	14.0
13495	3469	47.0
13499	1105	50.0
13503	3804	22.0
13505	3755	10.0
13506	2757	64.0
13507	2733	41.0
13509	3916	43.0
13510	3046	74.0
13514	2350	85.0
13516	3105	91.0
13517	3545	71.0
13518	2179	30.0
13520	3261	88.0
13521	1791	48.0
13523	2528	35.0
13524	2795	32.0
13526	3533	28.0
13527	2607	43.0
13528	1508	5.0
13529	3921	46.0
13532	1997	73.0
13533	2994	65.0
13534	3525	51.0
13535	3143	44.0
13536	3971	62.0
13537	2373	47.0
13538	3561	19.0
13539	3327	60.0
13541	3630	81.0
13542	2552	58.0
13543	3259	85.0
13544	2085	35.0
13545	3030	71.0
13546	2150	73.0
13547	1096	27.0
13549	3648	54.0
13552	3083	2.0
13557	3584	33.0
13559	2961	13.0
13565	2433	48.0
13568	1186	13.0
13570	1496	70.0
13571	2867	91.0
13572	2179	92.0
13574	2321	14.0
13575	1660	50.0
13576	3630	93.0
13578	1227	94.0
13579	1151	43.0
13580	3348	88.0
13581	2795	67.0
13582	1550	16.0
13587	1845	72.0
13588	2507	86.0
13589	1712	32.0
13590	1469	81.0
13591	1476	64.0
13592	3700	94.0
13594	3469	90.0
13596	3887	93.0
13600	3581	60.0
13601	1736	68.0
13602	1516	31.0
13605	1880	55.0
13606	1425	76.0
13607	2444	36.0
13609	2691	75.0
13610	2815	56.0
13612	1338	65.0
13613	2692	60.0
13614	3545	12.0
13617	1929	64.0
13618	1061	38.0
13619	1198	9.0
13620	1854	4.0
13622	1892	43.0
13623	2029	35.0
13624	1352	43.0
13629	2084	83.0
13631	2645	3.0
13632	1012	22.0
13635	2699	24.0
13636	1535	67.0
13639	2712	72.0
13642	1347	71.0
13643	3244	57.0
13644	2058	18.0
13645	2279	89.0
13646	3207	9.0
13648	3359	52.0
13649	1190	87.0
13650	3236	75.0
13652	1461	51.0
13653	1729	78.0
13654	3018	76.0
13655	1315	72.0
13658	2566	27.0
13660	1441	22.0
13662	3765	80.0
13663	2730	30.0
13664	3550	5.0
13666	2191	92.0
13668	1744	26.0
13672	2153	58.0
13680	1853	48.0
13681	2626	60.0
13682	1122	84.0
13683	2499	24.0
13685	1727	83.0
13686	2341	62.0
13687	2689	18.0
13688	2227	31.0
13690	2563	59.0
13691	3926	46.0
13692	3925	76.0
13693	1300	58.0
13694	1272	91.0
13698	3883	37.0
13699	2708	93.0
13701	3318	84.0
13703	2793	30.0
13704	2802	41.0
13705	1283	51.0
13706	2954	65.0
13707	2275	4.0
13708	3475	83.0
13709	2722	15.0
13710	1816	74.0
13713	1189	42.0
13714	2345	91.0
13715	2494	46.0
13716	2811	65.0
13717	1728	87.0
13719	1793	23.0
13721	1440	80.0
13722	3009	48.0
13723	2447	85.0
13724	3210	60.0
13725	1110	11.0
13728	2619	12.0
13729	2436	40.0
13732	3610	90.0
13733	1006	88.0
13736	3168	40.0
13737	3113	16.0
13738	1785	3.0
13739	3064	12.0
13740	2422	93.0
13741	3471	56.0
13743	1853	16.0
13744	2999	29.0
13745	1468	28.0
13746	2237	88.0
13747	3057	58.0
13748	2347	90.0
13751	3426	28.0
13752	2955	56.0
13753	3104	12.0
13755	2829	89.0
13757	2070	88.0
13759	1001	87.0
13761	1220	70.0
13763	1861	80.0
13764	1123	66.0
13766	2668	41.0
13767	2701	3.0
13769	2244	43.0
13771	3742	79.0
13772	2114	15.0
13773	2945	94.0
13774	2036	79.0
13776	3128	84.0
13782	3879	66.0
13783	2777	88.0
13784	1287	92.0
13785	2561	17.0
13791	1260	43.0
13794	3863	83.0
13795	3768	32.0
13796	2520	48.0
13797	3002	93.0
13798	3578	67.0
13800	3506	33.0
13802	1467	65.0
13803	2344	69.0
13806	2656	51.0
13809	3974	19.0
13811	2295	76.0
13815	3691	48.0
13817	1300	22.0
13819	2880	78.0
13820	3132	84.0
13821	2017	10.0
13827	3677	77.0
13832	1442	56.0
13833	2040	92.0
13839	2818	93.0
13842	3144	54.0
13843	2249	86.0
13845	3337	10.0
13846	2274	90.0
13851	1867	90.0
13858	3901	95.0
13859	2885	80.0
13860	3555	67.0
13861	3295	92.0
13862	3792	31.0
13864	3435	69.0
13867	3249	46.0
13868	1603	37.0
13869	1131	87.0
13870	2369	29.0
13873	2775	13.0
13874	2400	12.0
13875	1302	61.0
13876	2836	81.0
13877	3892	38.0
13879	2225	39.0
13880	2483	38.0
13881	3424	7.0
13882	2656	79.0
13883	1937	59.0
13884	3203	73.0
13888	1514	47.0
13889	2031	12.0
13893	3458	40.0
13900	3197	15.0
13901	2957	4.0
13905	3052	34.0
13907	2593	61.0
13908	1251	93.0
13909	1643	66.0
13912	1939	37.0
13917	1594	66.0
13918	2123	36.0
13919	1963	71.0
13920	2614	95.0
13925	2234	95.0
13926	1262	55.0
13927	3399	72.0
13928	1167	31.0
13929	1517	35.0
13932	2313	3.0
13933	1733	7.0
13934	3319	92.0
13935	2242	27.0
13936	1066	85.0
13937	3365	88.0
13940	3658	76.0
13941	1411	32.0
13942	2954	77.0
13946	1673	38.0
13949	2531	79.0
13950	2756	74.0
13951	1590	27.0
13952	3641	79.0
13956	3867	42.0
13959	2265	46.0
13960	2406	62.0
13963	2305	71.0
13964	3131	13.0
13965	2797	88.0
13966	3512	48.0
13969	2553	10.0
13971	3175	51.0
13972	1392	8.0
13973	2512	35.0
13975	1685	80.0
13976	3041	91.0
13978	1583	30.0
13979	3182	78.0
13980	3809	12.0
13981	1028	3.0
13983	1088	80.0
13985	3777	85.0
13986	1305	84.0
13992	3950	17.0
13994	1480	62.0
13995	2734	92.0
13997	3774	6.0
13999	2902	2.0
14000	2344	84.0
14001	3010	89.0
14002	3566	22.0
14004	2393	43.0
14005	3185	67.0
14006	1045	79.0
14008	3760	27.0
14011	3087	87.0
14012	1083	72.0
14013	3188	92.0
14014	2240	69.0
14015	2249	95.0
14018	2639	27.0
14019	2588	9.0
14021	1418	70.0
14022	1414	28.0
14023	3482	63.0
14024	3681	49.0
14025	1086	55.0
14026	1079	48.0
14027	1351	83.0
14030	2962	56.0
14032	2593	36.0
14037	2547	86.0
14038	2119	76.0
14039	2768	60.0
14040	2504	5.0
14041	1288	24.0
14042	1834	18.0
14043	1823	62.0
14045	3207	78.0
14046	1300	48.0
14047	3033	43.0
14050	1870	95.0
14051	2956	43.0
14052	3567	7.0
14053	2929	82.0
14054	3144	57.0
14058	1875	82.0
14060	2231	95.0
14062	2341	10.0
14063	1209	9.0
14064	2843	65.0
14066	2068	87.0
14067	1469	56.0
14068	2470	38.0
14069	2962	73.0
14070	2571	84.0
14077	2145	57.0
14078	3264	13.0
14079	1148	14.0
14080	2125	80.0
14082	1490	63.0
14083	3952	11.0
14085	3153	84.0
14086	3617	47.0
14089	2963	60.0
14091	3156	49.0
14092	3978	75.0
14093	2171	58.0
14095	1107	80.0
14096	3543	84.0
14097	1541	45.0
14098	3689	6.0
14099	3223	32.0
14104	1864	35.0
14106	3962	86.0
14107	1340	45.0
14108	2269	29.0
14111	1703	62.0
14112	1052	28.0
14114	3091	93.0
14115	1341	10.0
14117	2509	73.0
14119	2139	26.0
14121	1650	3.0
14123	3684	79.0
14124	1778	95.0
14126	2281	45.0
14128	3862	26.0
14130	2997	44.0
14131	2641	15.0
14134	3389	66.0
14135	1892	34.0
14136	3921	74.0
14139	1206	91.0
14140	1060	34.0
14142	3161	15.0
14146	3967	42.0
14147	2430	71.0
14152	1869	78.0
14153	3333	55.0
14154	3632	70.0
14155	3422	76.0
14156	2165	33.0
14158	2461	53.0
14160	2350	94.0
14161	2183	88.0
14162	2620	67.0
14163	1724	34.0
14164	3395	2.0
14167	2774	86.0
14169	2436	9.0
14170	1409	23.0
14173	2770	79.0
14174	2317	65.0
14175	2450	83.0
14176	2218	69.0
14177	1700	45.0
14178	1991	91.0
14179	3827	78.0
14180	1952	48.0
14181	2675	78.0
14182	2153	29.0
14183	1401	62.0
14184	3235	43.0
14185	3723	28.0
14186	1436	81.0
14187	3945	46.0
14188	1917	38.0
14189	3047	48.0
14191	3755	95.0
14192	2361	83.0
14193	3668	3.0
14197	1646	79.0
14199	1566	74.0
14200	3997	88.0
14202	3970	6.0
14203	3961	64.0
14204	1113	56.0
14205	2179	21.0
14206	3081	30.0
14208	2096	52.0
14209	2621	91.0
14210	1274	78.0
14211	1672	28.0
14212	1211	60.0
14214	3064	59.0
14215	1392	36.0
14216	3144	35.0
14220	2986	87.0
14222	3298	89.0
14223	3851	47.0
14224	2814	75.0
14228	3577	64.0
14229	2992	72.0
14230	1499	71.0
14232	1902	22.0
14236	3826	69.0
14237	3346	10.0
14239	2941	3.0
14242	3914	74.0
14245	3366	4.0
14247	1994	62.0
14249	3138	57.0
14250	3191	76.0
14255	3958	28.0
14257	2960	65.0
14259	3562	49.0
14260	2110	77.0
14262	3492	87.0
14263	2712	18.0
14265	1491	8.0
14268	2339	45.0
14270	2040	67.0
14274	1911	29.0
14277	2812	55.0
14278	2516	43.0
14281	1654	13.0
14282	3869	78.0
14287	1910	75.0
14289	2968	39.0
14290	3418	4.0
14293	2219	85.0
14294	1413	74.0
14295	3175	94.0
14296	1141	59.0
14300	2881	11.0
14301	3869	85.0
14302	1163	52.0
14303	2551	75.0
14304	3186	83.0
14306	1536	33.0
14308	3806	64.0
14309	1315	46.0
14310	3162	56.0
14311	1859	71.0
14312	2421	67.0
14314	3463	63.0
14315	2272	29.0
14317	2044	23.0
14318	2213	55.0
14319	2295	66.0
14321	1573	29.0
14325	3599	48.0
14329	2134	73.0
14330	3180	54.0
14331	1883	62.0
14333	2023	22.0
14334	3283	53.0
14336	2454	29.0
14343	1567	67.0
14345	2197	38.0
14346	3040	95.0
14349	1880	12.0
14350	3488	26.0
14352	2146	21.0
14353	2549	82.0
14354	3965	77.0
14355	2891	52.0
14356	2472	85.0
14362	3779	77.0
14364	1858	76.0
14365	2993	14.0
14366	3064	44.0
14368	1868	61.0
14369	3067	59.0
14370	2344	93.0
14371	3148	6.0
14373	2657	72.0
14375	1555	41.0
14378	1118	49.0
14380	2870	90.0
14381	1564	58.0
14382	2323	37.0
14386	3066	54.0
14387	1379	54.0
14388	2094	76.0
14389	2968	91.0
14394	2106	43.0
14397	1139	39.0
14399	1405	63.0
14402	2359	9.0
14403	2472	87.0
14406	1083	41.0
14407	1098	48.0
14409	2900	45.0
14412	2010	14.0
14416	3635	23.0
14420	1866	53.0
14422	2570	35.0
14424	1595	70.0
14426	1832	32.0
14427	3281	26.0
14429	3410	34.0
14433	3196	76.0
14434	3942	84.0
14437	2433	12.0
14438	3281	51.0
14440	3221	59.0
14441	1003	27.0
14448	1026	114.0
14450	2412	78.0
14451	2888	29.0
14454	3120	87.0
14455	3407	79.0
14456	2571	56.0
14459	3652	91.0
14460	2660	73.0
14462	1720	77.0
14463	2378	49.0
14464	2910	5.0
14465	2390	45.0
14466	1736	87.0
14467	2229	53.0
14471	2072	79.0
14472	2689	45.0
14473	3182	85.0
14474	1922	83.0
14476	1043	2.0
14477	1875	63.0
14478	2869	33.0
14480	1364	32.0
14482	2096	7.0
14483	3784	27.0
14484	1683	92.0
14485	1899	41.0
14486	1539	31.0
14488	3837	55.0
14489	3361	68.0
14490	1409	11.0
14495	1407	79.0
14496	1054	20.0
14498	1724	24.0
14500	2604	41.0
14501	1117	44.0
14504	1935	70.0
14506	1210	95.0
14508	1251	5.0
14512	2156	74.0
14513	1013	85.0
14515	2451	2.0
14518	3619	33.0
14520	1763	77.0
14521	2581	77.0
14523	1433	76.0
14524	3449	14.0
14526	3092	2.0
14529	3645	39.0
14530	2731	2.0
14532	3722	45.0
14533	3531	95.0
14536	2178	65.0
14539	2403	5.0
14541	1845	19.0
14545	2132	8.0
14549	3546	75.0
14552	3034	61.0
14553	1851	77.0
14555	2860	90.0
14556	1691	33.0
14557	1510	51.0
14560	3986	44.0
14562	1915	44.0
14565	3183	7.0
14567	3767	65.0
14568	3483	18.0
14570	2875	45.0
14571	3948	28.0
14573	3948	71.0
14577	1672	62.0
14578	1548	88.0
14579	1153	86.0
14580	3328	52.0
14581	3916	59.0
14582	2536	95.0
14584	2283	56.0
14585	2410	11.0
14588	2465	71.0
14592	3028	77.0
14595	1258	65.0
14596	2639	28.0
14597	3057	84.0
14598	2414	52.0
14599	3964	60.0
14602	3562	91.0
14603	1561	78.0
14604	2252	84.0
14606	3804	28.0
14607	2935	52.0
14608	1691	85.0
14609	1237	48.0
14610	3341	50.0
14611	1200	86.0
14612	3598	49.0
14613	1955	28.0
14614	3927	49.0
14616	1580	76.0
14617	1751	68.0
14621	2040	72.0
14624	1397	17.0
14625	2599	60.0
14626	1857	34.0
14627	1357	59.0
14628	1861	14.0
14629	1742	58.0
14631	1185	74.0
14635	3656	65.0
14636	3404	71.0
14637	3373	33.0
14639	1151	26.0
14640	3719	75.0
14641	1681	85.0
14644	2536	60.0
14647	2936	68.0
14650	3130	13.0
14651	1010	30.0
14654	1024	58.0
14656	1340	64.0
14657	2171	68.0
14658	3067	62.0
14660	3386	27.0
14663	1340	86.0
14666	3762	14.0
14668	3325	11.0
14669	1325	71.0
14674	1710	82.0
14678	1446	91.0
14679	2544	87.0
14681	2304	54.0
14682	1417	33.0
14684	2531	86.0
14686	3988	86.0
14687	3341	45.0
14688	3666	88.0
14689	1828	85.0
14692	1948	43.0
14695	2566	2.0
14698	2175	5.0
14703	1861	11.0
14704	2281	30.0
14706	1761	88.0
14710	1580	22.0
14715	3048	77.0
14717	3814	79.0
14718	1464	64.0
14720	1850	35.0
14722	3177	6.0
14723	3236	54.0
14724	1438	20.0
14725	2560	43.0
14726	2325	42.0
14728	2507	77.0
14729	2317	18.0
14730	2181	80.0
14731	2053	5.0
14735	2824	85.0
14736	2363	27.0
14739	2834	28.0
14742	3838	71.0
14744	2048	78.0
14745	3174	7.0
14746	1326	51.0
14747	1493	81.0
14748	3202	15.0
14749	2187	27.0
14752	1830	38.0
14755	2712	72.0
14758	3563	86.0
14760	3739	60.0
14761	3668	4.0
14762	2899	24.0
14765	3503	84.0
14766	1945	62.0
14767	2197	69.0
14771	2357	20.0
14772	1863	91.0
14776	3984	21.0
14781	1442	45.0
14782	2560	11.0
14783	2839	77.0
14784	1527	73.0
14785	1169	59.0
14786	1156	64.0
14787	2529	81.0
14788	3071	24.0
14791	2456	95.0
14792	1770	23.0
14793	2456	33.0
14794	1258	61.0
14795	2309	56.0
14798	3797	7.0
14799	3581	48.0
14800	1607	34.0
14801	1133	22.0
14802	1673	65.0
14803	2682	78.0
14805	2088	70.0
14806	1908	19.0
14807	1611	43.0
14808	3692	53.0
14810	3630	56.0
14813	1936	47.0
14814	2570	68.0
14817	1760	51.0
14818	2608	85.0
14819	1532	53.0
14820	3217	71.0
14822	2038	93.0
14824	2073	47.0
14827	1166	39.0
14828	3694	80.0
14831	2481	87.0
14832	1886	64.0
14834	3453	83.0
14835	3855	57.0
14836	2929	3.0
14840	3640	92.0
14841	3467	34.0
14843	2794	70.0
14844	3296	52.0
14846	1356	47.0
14849	1042	36.0
14850	3257	87.0
14852	3055	48.0
14854	1291	10.0
14855	2533	80.0
14858	3553	41.0
14860	3069	9.0
14861	2428	70.0
14862	2637	80.0
14863	2052	39.0
14867	2462	68.0
14870	3496	79.0
14872	2143	91.0
14873	2028	15.0
14874	3547	72.0
14879	3919	71.0
14884	3631	43.0
14885	1951	77.0
14886	3491	79.0
14887	3884	70.0
14889	2218	65.0
14890	2661	46.0
14891	3502	44.0
14893	1909	94.0
14894	3707	95.0
14896	2664	81.0
14897	3079	75.0
14901	3273	95.0
14902	2694	22.0
14903	2290	20.0
14904	1903	85.0
14906	3213	50.0
14908	2252	2.0
14911	2799	74.0
14912	3918	12.0
